發生年,發生月,發生日,發生時,發生分,處理別,區序,肇事地點,死亡人數,受傷人數,當事人序,車種,性別,年齡,受傷程度,天候,速限,道路型態,事故位置
106,1,11,10,0,2,08士林區,士林區格致路與建業路口,0,1,1,B03,1,75,3,8,50,3,1
106,1,11,10,0,2,08士林區,士林區格致路與建業路口,0,1,2,C03,1,22,2,8,50,3,1
106,1,16,8,50,2,08士林區,士林區格致路與建業路口,0,1,1,B03,2,21,3,8,50,3,1
106,1,16,8,50,2,08士林區,士林區格致路與建業路口,0,1,2,C03,1,20,2,8,50,3,1
106,2,6,8,5,2,08士林區,士林區美崙街天文館停車場,0,2,1,C03,1,64,2,8,50,14,9
106,2,6,8,5,2,08士林區,士林區美崙街天文館停車場,0,2,2,C03,2,23,2,8,50,14,9
106,2,6,9,20,2,08士林區,士林區中正路601號與中正路口,0,1,1,C03,2,56,2,8,50,3,1
106,2,6,9,20,2,08士林區,士林區中正路601號與中正路口,0,1,2,B03,1,40,3,8,50,3,1
106,1,24,15,11,2,08士林區,士林區延平北路6段與倫等街口,0,2,1,C03,1,15,2,8,50,3,1
106,1,24,15,11,2,08士林區,士林區延平北路6段與倫等街口,0,2,2,C03,1,46,2,8,50,3,1
106,1,24,15,11,2,08士林區,士林區延平北路6段與倫等街口,0,2,3,H02,2,15,4,8,50,3,1
106,1,13,2,0,2,08士林區,士林區中正路658號,0,2,1,C03,1,28,2,7,50,15,8
106,1,13,2,0,2,08士林區,士林區中正路658號,0,2,2,C03,1,39,2,7,50,15,8
106,1,13,2,0,2,08士林區,士林區中正路658號,0,2,3,C03,1,24,3,7,50,15,8
106,1,13,2,0,2,08士林區,士林區中正路658號,0,2,4,,3,0,,7,50,15,8
106,1,14,18,49,2,08士林區,士林區天母東路22巷23-2號,0,1,1,B03,1,63,3,7,50,3,1
106,1,14,18,49,2,08士林區,士林區天母東路22巷23-2號,0,1,2,C03,1,19,2,7,50,3,1
106,2,13,8,6,2,08士林區,士林區建業路與格致路口,0,1,1,B03,2,41,3,8,40,3,1
106,2,13,8,6,2,08士林區,士林區建業路與格致路口,0,1,2,C03,1,18,2,8,40,3,1
106,2,17,0,30,2,08士林區,士林區仰德大道1段7號燈桿,0,2,1,C03,2,19,2,7,40,14,9
106,2,17,0,30,2,08士林區,士林區仰德大道1段7號燈桿,0,2,2,H02,1,18,2,7,40,14,9
106,2,17,0,30,2,08士林區,士林區仰德大道1段7號燈桿,0,2,3,,3,0,,7,40,14,9
106,2,18,21,0,2,08士林區,士林區仰德大道4段66號燈桿,0,2,1,C03,1,19,2,7,40,14,9
106,2,18,21,0,2,08士林區,士林區仰德大道4段66號燈桿,0,2,2,C03,2,62,2,7,40,14,9
106,2,19,17,30,2,08士林區,士林區承德路4段與大南路口,0,1,1,B03,1,31,3,8,50,5,1
106,2,19,17,30,2,08士林區,士林區承德路4段與大南路口,0,1,2,C03,2,22,2,8,50,5,1
106,3,7,22,6,2,08士林區,士林區中山北路6段392號,0,1,1,C03,2,46,2,6,50,3,1
106,3,7,22,6,2,08士林區,士林區中山北路6段392號,0,1,2,B02,1,25,3,6,50,3,1
106,3,21,15,58,2,08士林區,士林區中山北路6段450巷17號,0,1,1,B03,1,63,3,8,0,11,22
106,3,21,15,58,2,08士林區,士林區中山北路6段450巷17號,0,1,2,C03,2,57,2,8,0,11,22
106,1,8,18,33,2,08士林區,士林區士東路200巷49弄,0,1,1,C04,1,68,3,8,40,3,1
106,1,8,18,33,2,08士林區,士林區士東路200巷49弄,0,1,2,C03,1,18,2,8,40,3,1
106,1,20,8,50,2,08士林區,士林區中山北路5段與中正路口,0,2,1,C03,1,26,2,8,50,4,1
106,1,20,8,50,2,08士林區,士林區中山北路5段與中正路口,0,2,2,C03,1,22,2,8,50,4,1
106,1,24,21,7,2,08士林區,士林區中正路605號,0,2,1,C03,1,72,2,8,50,5,1
106,1,24,21,7,2,08士林區,士林區中正路605號,0,2,2,C03,1,27,2,8,50,5,1
106,1,28,16,12,2,08士林區,士林區延平北路7段42-7號與延平北路7段口洲美快速道路184路燈自行車道,0,1,1,F01,1,13,3,8,20,14,9
106,1,28,16,12,2,08士林區,士林區延平北路7段42-7號與延平北路7段口洲美快速道路184路燈自行車道,0,1,2,F01,1,57,2,8,20,14,9
106,1,27,21,14,2,08士林區,士林區新安路(新安幹14電線桿前),0,1,1,C03,1,43,2,8,40,14,9
106,1,27,21,14,2,08士林區,士林區新安路(新安幹14電線桿前),0,1,2,,3,0,,8,40,14,9
106,2,7,0,30,2,08士林區,士林區重陽橋往新北市機車道,0,2,2,,3,0,,8,50,14,11
106,2,7,0,30,2,08士林區,士林區重陽橋往新北市機車道,0,2,1,C03,2,18,2,8,50,14,11
106,2,7,0,30,2,08士林區,士林區重陽橋往新北市機車道,0,2,3,H02,2,15,2,8,50,14,11
106,2,7,20,54,2,08士林區,士林區福華路與德行西路93巷2弄口,0,1,1,B03,1,32,3,8,50,14,9
106,2,7,20,54,2,08士林區,士林區福華路與德行西路93巷2弄口,0,1,2,C03,1,35,2,8,50,14,9
106,2,6,17,55,2,08士林區,士林區中正路616號與中正路口,0,1,1,B03,2,29,3,8,50,4,2
106,2,6,17,55,2,08士林區,士林區中正路616號與中正路口,0,1,2,C03,1,24,2,8,50,4,2
106,2,10,8,17,2,08士林區,士林區承德路4段116號與後港街28巷口,0,2,1,C03,1,32,2,8,40,3,2
106,2,10,8,17,2,08士林區,士林區承德路4段116號與後港街28巷口,0,2,2,C03,1,27,3,8,40,3,2
106,2,10,8,17,2,08士林區,士林區承德路4段116號與後港街28巷口,0,2,3,H02,2,26,2,8,40,3,2
106,2,10,9,22,2,08士林區,士林區延平北路5段241號,0,1,1,C03,2,50,2,8,50,15,9
106,2,10,9,22,2,08士林區,士林區延平北路5段241號,0,1,2,C03,2,41,3,8,50,15,9
106,2,11,10,55,2,08士林區,士林區仰德大道1段80號國安局前,0,1,1,B03,1,55,3,8,40,14,9
106,2,11,10,55,2,08士林區,士林區仰德大道1段80號國安局前,0,1,2,C03,2,43,2,8,40,14,9
106,2,11,13,22,2,08士林區,士林區延平北路6段與社中街口,0,1,1,A12,1,56,2,8,50,3,1
106,2,11,13,22,2,08士林區,士林區延平北路6段與社中街口,0,1,2,B03,1,61,3,8,50,3,1
106,2,12,17,43,2,08士林區,士林區德行西路與磺溪街口,0,1,1,C03,2,25,2,8,50,3,1
106,2,12,17,43,2,08士林區,士林區德行西路與磺溪街口,0,1,2,B03,1,36,3,8,50,3,1
106,2,18,3,30,2,08士林區,士林區中社路1段44號,0,1,1,C03,1,22,2,8,50,15,9
106,2,18,3,30,2,08士林區,士林區中社路1段44號,0,1,2,B03,3,0,,8,50,15,9
106,2,22,17,15,2,08士林區,士林區仰德大道1段與仰德大道1段口國安局下方008路燈,0,1,1,C03,1,41,2,6,40,14,9
106,2,22,17,15,2,08士林區,士林區仰德大道1段與仰德大道1段口國安局下方008路燈,0,1,2,B02,2,46,3,6,40,14,9
106,2,22,21,50,2,08士林區,士林區中山北路6段174-1號,0,2,1,C03,2,26,2,7,50,3,1
106,2,22,21,50,2,08士林區,士林區中山北路6段174-1號,0,2,2,C03,2,21,2,7,50,3,1
106,2,22,23,34,2,08士林區,士林區基河路101號與基河路口,0,1,1,C03,1,20,3,7,50,14,9
106,2,22,23,34,2,08士林區,士林區基河路101號與基河路口,0,1,2,C03,2,19,2,7,50,14,9
106,2,16,21,2,2,08士林區,士林區中山北路4段與通河街口,0,2,1,B03,1,73,3,8,50,3,1
106,2,16,21,2,2,08士林區,士林區中山北路4段與通河街口,0,2,2,C03,1,61,2,8,50,3,1
106,2,16,21,2,2,08士林區,士林區中山北路4段與通河街口,0,2,3,C03,1,37,2,8,50,3,1
106,2,13,8,50,2,08士林區,士林區自強隧道往大直,0,1,1,C03,1,34,3,8,50,14,9
106,2,13,8,50,2,08士林區,士林區自強隧道往大直,0,1,2,C03,2,21,2,8,50,14,9
106,2,12,16,30,2,08士林區,士林區至誠路2段120巷,0,3,1,C03,1,64,2,8,50,3,1
106,2,12,16,30,2,08士林區,士林區至誠路2段120巷,0,3,2,C03,1,51,2,8,50,3,1
106,2,12,16,30,2,08士林區,士林區至誠路2段120巷,0,3,3,H02,2,51,2,8,50,3,1
106,1,10,17,40,2,08士林區,士林區中山北路6段與士東路口,0,1,1,B03,1,19,3,8,50,3,1
106,1,10,17,40,2,08士林區,士林區中山北路6段與士東路口,0,1,2,C03,1,37,2,8,50,3,1
106,1,4,17,0,2,08士林區,士林區文昌路72號與基河路口新光醫院前大門入口,0,2,1,C03,1,60,2,8,50,3,1
106,1,4,17,0,2,08士林區,士林區文昌路72號與基河路口新光醫院前大門入口,0,2,2,C03,1,19,2,8,50,3,1
106,1,4,16,15,2,08士林區,士林區格致路與凱旋路口,0,1,1,B12,1,57,3,8,0,3,1
106,1,4,16,15,2,08士林區,士林區格致路與凱旋路口,0,1,2,C03,2,49,2,8,0,3,1
106,1,4,16,15,2,08士林區,士林區格致路與凱旋路口,0,1,3,H02,2,18,4,8,0,3,1
106,1,6,13,25,2,08士林區,士林區福林路254巷與至善路1段口口,0,1,1,B12,1,22,3,8,50,3,1
106,1,6,13,25,2,08士林區,士林區福林路254巷與至善路1段口口,0,1,2,C04,2,22,2,8,50,3,1
106,1,20,20,55,2,08士林區,士林區中正路407號,0,1,1,B02,1,70,3,8,50,14,7
106,1,20,20,55,2,08士林區,士林區中正路407號,0,1,2,C03,1,19,3,8,50,14,7
106,1,20,20,55,2,08士林區,士林區中正路407號,0,1,3,H02,1,22,2,8,50,14,7
106,1,19,17,10,2,08士林區,士林區至誠路2段芝山加油站入口,0,1,1,B12,1,43,3,8,0,3,1
106,1,19,17,10,2,08士林區,士林區至誠路2段芝山加油站入口,0,1,2,C03,1,28,2,8,0,3,1
106,1,23,8,5,2,08士林區,士林區士東路2巷與中山北路6段290巷7弄口,0,1,1,B03,1,62,3,8,40,4,1
106,1,23,8,5,2,08士林區,士林區士東路2巷與中山北路6段290巷7弄口,0,1,2,C03,1,28,2,8,40,4,1
106,3,6,21,50,2,08士林區,士林區中正路重陽橋下士林方向汽車道,0,1,1,C03,1,21,2,7,50,8,7
106,3,6,21,50,2,08士林區,士林區中正路重陽橋下士林方向汽車道,0,1,2,,3,0,,7,50,8,7
106,3,9,23,30,2,08士林區,士林區承德路4段與劍潭路口,0,2,1,B03,2,46,3,6,50,4,1
106,3,9,23,30,2,08士林區,士林區承德路4段與劍潭路口,0,2,2,C03,1,20,2,6,50,4,1
106,3,9,23,30,2,08士林區,士林區承德路4段與劍潭路口,0,2,3,C03,1,29,2,6,50,4,1
106,3,12,8,35,2,08士林區,士林區文林路與大東路口,0,1,1,C03,2,64,2,8,50,3,1
106,3,12,8,35,2,08士林區,士林區文林路與大東路口,0,1,2,B01,1,57,3,8,50,3,1
106,3,18,16,10,2,08士林區,士林區承德路4段與大南路口,0,1,1,B03,1,50,3,8,50,5,1
106,3,18,16,10,2,08士林區,士林區承德路4段與大南路口,0,1,2,C03,2,46,2,8,50,5,1
106,3,23,16,0,2,08士林區,士林區天母北路67號,0,1,1,B03,2,56,3,8,50,14,9
106,3,23,16,0,2,08士林區,士林區天母北路67號,0,1,2,C03,1,39,2,8,50,14,9
106,4,3,19,10,2,08士林區,士林區延平北路5段197巷,0,1,1,B03,1,20,3,8,50,4,1
106,4,3,19,10,2,08士林區,士林區延平北路5段197巷,0,1,2,C03,1,20,2,8,50,4,1
106,1,2,14,20,2,08士林區,士林區文林路678號,0,1,1,C03,1,17,2,8,40,14,9
106,1,2,14,20,2,08士林區,士林區文林路678號,0,1,2,B03,1,30,3,8,40,14,9
106,1,3,22,30,2,08士林區,士林區至善路1段與福林路口,0,2,1,C03,1,18,2,8,50,3,2
106,1,3,22,30,2,08士林區,士林區至善路1段與福林路口,0,2,2,C03,1,23,2,8,50,3,2
106,1,4,11,0,2,08士林區,士林區中正路與延平北路5段口,0,2,1,C03,1,39,2,8,50,4,2
106,1,4,11,0,2,08士林區,士林區中正路與延平北路5段口,0,2,2,H01,2,76,2,8,50,4,2
106,1,5,8,40,2,08士林區,士林區永公路245巷43弄,0,2,1,B03,1,65,3,8,40,11,9
106,1,5,8,40,2,08士林區,士林區永公路245巷43弄,0,2,2,C04,2,35,2,8,40,11,9
106,1,5,8,40,2,08士林區,士林區永公路245巷43弄,0,2,3,H02,1,4,2,8,40,11,9
106,1,4,1,5,2,08士林區,士林區仰德大道2段與莊頂路口,0,1,1,B03,1,25,4,8,40,3,1
106,1,4,1,5,2,08士林區,士林區仰德大道2段與莊頂路口,0,1,2,C03,2,21,2,8,40,3,1
106,1,4,1,5,2,08士林區,士林區仰德大道2段與莊頂路口,0,1,3,,3,0,,8,40,3,1
106,1,4,21,17,2,08士林區,士林區基河路20號,0,2,1,C03,1,15,2,8,50,14,9
106,1,4,21,17,2,08士林區,士林區基河路20號,0,2,2,C03,2,20,2,8,50,14,9
106,1,24,16,22,2,08士林區,士林區承德路4段190號,0,1,1,B12,1,28,3,8,50,14,9
106,1,24,16,22,2,08士林區,士林區承德路4段190號,0,1,2,C03,1,46,2,8,50,14,9
106,1,20,8,55,2,08士林區,士林區延平北路6段與倫等街口,0,1,1,B03,1,72,3,8,50,3,2
106,1,20,8,55,2,08士林區,士林區延平北路6段與倫等街口,0,1,2,H01,2,72,2,8,50,3,2
106,1,26,16,10,2,08士林區,士林區承德橋往南機慢車專用道接近橋面處,0,2,1,C03,2,39,3,7,50,14,11
106,1,26,16,10,2,08士林區,士林區承德橋往南機慢車專用道接近橋面處,0,2,2,C03,1,57,2,7,50,14,11
106,1,26,16,10,2,08士林區,士林區承德橋往南機慢車專用道接近橋面處,0,2,3,H02,2,53,2,7,50,14,11
106,2,6,20,2,2,08士林區,士林區基河路166巷與基河路口,0,2,1,B03,2,37,3,7,50,3,2
106,2,6,20,2,2,08士林區,士林區基河路166巷與基河路口,0,2,2,C03,1,18,2,7,50,3,2
106,2,6,20,2,2,08士林區,士林區基河路166巷與基河路口,0,2,3,H02,2,17,2,7,50,3,2
106,4,5,13,30,2,08士林區,士林區福林路100巷,0,1,1,B03,2,21,3,8,30,3,2
106,4,5,13,30,2,08士林區,士林區福林路100巷,0,1,2,C03,1,20,2,8,30,3,2
106,2,15,13,30,2,08士林區,士林區中山北路6段236巷15號,0,2,1,C03,1,56,2,8,40,11,9
106,2,15,13,30,2,08士林區,士林區中山北路6段236巷15號,0,2,2,C03,2,52,2,8,40,11,9
106,4,5,16,5,2,08士林區,士林區中正路212巷,0,1,1,B03,2,51,3,8,50,4,2
106,4,5,16,5,2,08士林區,士林區中正路212巷,0,1,2,C03,1,54,2,8,50,4,2
106,1,9,12,20,2,08士林區,士林區格致路與建業路口,0,1,1,B03,2,52,3,8,40,3,1
106,1,9,12,20,2,08士林區,士林區格致路與建業路口,0,1,2,C03,2,22,2,8,40,3,1
106,1,24,19,5,2,08士林區,士林區福林橋往南第福林014標牌,0,2,1,C03,1,20,2,8,50,14,9
106,1,24,19,5,2,08士林區,士林區福林橋往南第福林014標牌,0,2,2,B03,2,40,3,8,50,14,9
106,1,24,19,5,2,08士林區,士林區福林橋往南第福林014標牌,0,2,3,C03,1,28,2,8,50,14,9
106,1,10,6,50,2,08士林區,士林區忠誠路2段54號,0,1,2,C03,2,48,2,8,0,14,8
106,5,20,21,19,2,08士林區,士林區中山北路6段與天母東路口,0,2,1,B01,1,55,3,8,50,4,1
106,5,20,21,19,2,08士林區,士林區中山北路6段與天母東路口,0,2,3,H02,2,65,2,8,50,4,1
106,5,20,21,19,2,08士林區,士林區中山北路6段與天母東路口,0,2,2,C03,1,63,2,8,50,4,1
106,1,6,14,48,2,08士林區,士林區至誠路2段與雨聲街口,0,2,1,C03,2,23,2,8,50,4,2
106,1,6,14,48,2,08士林區,士林區至誠路2段與雨聲街口,0,2,2,B03,2,30,3,8,50,4,2
106,1,6,14,48,2,08士林區,士林區至誠路2段與雨聲街口,0,2,3,H02,2,37,2,8,50,4,2
106,1,6,16,9,2,08士林區,士林區延平北路7段106巷325-2號,0,1,2,C03,1,19,2,8,0,3,1
106,1,6,16,9,2,08士林區,士林區延平北路7段106巷325-2號,0,1,1,G06,1,105,4,8,0,3,1
106,3,4,23,40,2,08士林區,士林區中正路與文林路口,0,1,1,B01,1,58,3,8,50,4,1
106,3,4,23,40,2,08士林區,士林區中正路與文林路口,0,1,2,C01,1,20,2,8,50,4,1
106,1,7,13,48,2,08士林區,士林區至誠路1段2-6號,0,1,1,F01,1,48,2,8,50,14,9
106,1,7,13,48,2,08士林區,士林區至誠路1段2-6號,0,1,2,C03,1,44,3,8,50,14,9
106,1,12,10,50,2,08士林區,士林區至誠路2段與中山北路5段口,0,1,1,B02,1,46,3,8,50,5,1
106,1,12,10,50,2,08士林區,士林區至誠路2段與中山北路5段口,0,1,2,C03,1,19,2,8,50,5,1
106,1,12,11,40,2,08士林區,士林區仰德大道2段2巷,0,1,1,B12,1,49,3,8,40,14,9
106,1,12,11,40,2,08士林區,士林區仰德大道2段2巷,0,1,2,C03,2,18,2,8,40,14,9
106,1,22,18,54,2,08士林區,士林區華齡街1巷,0,1,1,B03,1,41,3,8,50,4,1
106,1,22,18,54,2,08士林區,士林區華齡街1巷,0,1,2,F01,2,62,2,8,50,4,1
106,1,22,20,36,2,08士林區,士林區承德路4段與前港街口,0,2,1,B03,1,25,3,8,50,14,8
106,1,22,20,36,2,08士林區,士林區承德路4段與前港街口,0,2,2,C03,1,24,2,8,50,14,8
106,1,22,20,36,2,08士林區,士林區承德路4段與前港街口,0,2,3,H02,2,23,2,8,50,14,8
106,2,8,1,42,2,08士林區,士林區仰德大道1段國安局前,0,2,1,C03,1,18,2,8,40,14,9
106,2,8,1,42,2,08士林區,士林區仰德大道1段國安局前,0,2,2,C03,1,18,2,8,40,14,9
106,2,8,1,42,2,08士林區,士林區仰德大道1段國安局前,0,2,4,H02,2,18,3,8,40,14,9
106,2,8,1,42,2,08士林區,士林區仰德大道1段國安局前,0,2,5,H02,1,18,3,8,40,14,9
106,2,8,1,42,2,08士林區,士林區仰德大道1段國安局前,0,2,3,C03,1,18,4,8,40,14,9
106,2,9,20,3,2,08士林區,士林區中山北路5段與文林路口,0,1,2,C02,1,27,2,8,40,3,1
106,2,9,20,3,2,08士林區,士林區中山北路5段與文林路口,0,1,1,C03,1,18,3,8,40,3,1
106,2,14,10,6,2,08士林區,士林區仰德大道3段119號,0,3,2,C03,1,22,2,8,40,14,9
106,2,14,10,6,2,08士林區,士林區仰德大道3段119號,0,3,3,C03,1,20,2,8,40,14,9
106,2,14,10,6,2,08士林區,士林區仰德大道3段119號,0,3,4,C03,1,23,4,8,40,14,9
106,2,14,10,6,2,08士林區,士林區仰德大道3段119號,0,3,1,C03,1,21,2,8,40,14,9
106,2,14,13,3,2,08士林區,士林區文昌路與美崙街口,0,1,1,C03,2,59,2,8,50,14,9
106,2,14,13,3,2,08士林區,士林區文昌路與美崙街口,0,1,2,C03,2,63,3,8,50,14,9
106,2,14,16,20,2,08士林區,士林區延平北路6段511巷,0,1,1,B03,2,47,3,8,40,5,2
106,2,14,16,20,2,08士林區,士林區延平北路6段511巷,0,1,2,C03,1,28,2,8,40,5,2
106,2,16,15,37,2,08士林區,士林區德行東路161號,0,2,1,C05,2,42,2,8,0,14,9
106,2,16,15,37,2,08士林區,士林區德行東路161號,0,2,2,C03,1,77,2,8,0,14,9
106,2,19,10,8,2,08士林區,士林區承德路4段172號,0,1,1,C03,1,37,3,8,50,14,7
106,2,19,10,8,2,08士林區,士林區承德路4段172號,0,1,2,C04,1,64,2,8,50,14,7
106,2,20,12,5,2,08士林區,士林區延平北路7段106巷94弄,0,2,1,C04,1,74,2,8,40,3,1
106,2,20,12,5,2,08士林區,士林區延平北路7段106巷94弄,0,2,2,C03,2,49,2,8,40,3,1
106,2,25,21,48,2,08士林區,士林區華齡街與劍潭路口,0,1,1,B03,1,22,3,8,40,4,1
106,2,25,21,48,2,08士林區,士林區華齡街與劍潭路口,0,1,2,C03,1,33,2,8,40,4,1
106,3,11,18,17,2,08士林區,士林區仰德大道3段250巷,0,1,1,B03,1,48,3,8,40,3,1
106,3,11,18,17,2,08士林區,士林區仰德大道3段250巷,0,1,2,C03,1,19,3,8,40,3,1
106,3,11,18,17,2,08士林區,士林區仰德大道3段250巷,0,1,3,H02,1,20,2,8,40,3,1
106,2,1,17,0,2,08士林區,士林區天母東路69巷5號,0,1,2,B02,1,57,3,8,0,14,9
106,2,1,17,0,2,08士林區,士林區天母東路69巷5號,0,1,1,H01,1,12,2,8,0,14,9
106,2,23,18,53,2,08士林區,士林區延平北路6段與社中街口,0,2,1,C03,1,52,2,8,50,4,1
106,2,23,18,53,2,08士林區,士林區延平北路6段與社中街口,0,2,2,C03,1,49,2,8,50,4,1
106,1,6,18,40,2,08士林區,士林區天母西路50巷與天母西路62巷口口,0,1,1,B03,1,61,3,6,40,3,1
106,1,6,18,40,2,08士林區,士林區天母西路50巷與天母西路62巷口口,0,1,2,F01,2,53,2,6,40,3,1
106,3,15,15,40,2,08士林區,士林區中山北路4段與通河街口,0,1,1,B03,1,32,3,8,50,3,1
106,3,15,15,40,2,08士林區,士林區中山北路4段與通河街口,0,1,2,C03,2,53,2,8,50,3,1
106,3,22,16,35,2,08士林區,士林區文林路與基河路口,0,3,1,C03,1,28,2,8,0,3,1
106,3,22,16,35,2,08士林區,士林區文林路與基河路口,0,3,2,C03,2,19,2,8,0,3,1
106,3,22,16,35,2,08士林區,士林區文林路與基河路口,0,3,3,H02,2,18,2,8,0,3,1
106,1,6,21,50,2,08士林區,士林區中正路366號,0,2,1,C03,1,38,3,8,50,14,9
106,1,6,21,50,2,08士林區,士林區中正路366號,0,2,2,C03,1,70,2,8,50,14,9
106,1,6,21,50,2,08士林區,士林區中正路366號,0,2,3,H02,2,64,2,8,50,14,9
106,1,15,18,35,2,08士林區,士林區中山北路5段與福林路口,0,2,1,C03,1,18,2,8,50,3,1
106,1,15,18,35,2,08士林區,士林區中山北路5段與福林路口,0,2,2,C03,1,19,3,8,50,3,1
106,1,15,18,35,2,08士林區,士林區中山北路5段與福林路口,0,2,3,H02,2,18,2,8,50,3,1
106,1,20,23,9,2,08士林區,士林區中正路272號,0,1,1,B12,1,42,3,8,50,14,8
106,1,20,23,9,2,08士林區,士林區中正路272號,0,1,2,C03,2,20,2,8,50,14,8
106,1,21,10,46,2,08士林區,士林區天母西路10號,0,2,1,C03,1,45,2,8,50,3,1
106,1,21,10,46,2,08士林區,士林區天母西路10號,0,2,2,C03,2,45,2,8,50,3,1
106,1,22,6,15,2,08士林區,士林區中正路與基河路口,0,2,1,B03,1,32,2,8,50,4,1
106,1,22,6,15,2,08士林區,士林區中正路與基河路口,0,2,2,B03,1,69,3,8,50,4,1
106,1,22,6,15,2,08士林區,士林區中正路與基河路口,0,2,3,H02,2,59,2,8,50,4,1
106,2,8,15,6,2,08士林區,士林區東山路25巷30號,0,1,1,B03,1,23,3,8,40,11,9
106,2,8,15,6,2,08士林區,士林區東山路25巷30號,0,1,2,B03,1,20,3,8,40,11,9
106,2,8,15,6,2,08士林區,士林區東山路25巷30號,0,1,3,H02,2,52,2,8,40,11,9
106,2,9,1,5,2,08士林區,士林區中社路1段翠山所下方400公尺,0,1,1,B01,1,49,3,8,50,11,9
106,2,9,1,5,2,08士林區,士林區中社路1段翠山所下方400公尺,0,1,2,C03,1,23,2,8,50,11,9
106,2,10,17,25,2,08士林區,士林區格致路與建業路口,0,1,1,B03,1,52,3,8,40,14,9
106,2,10,17,25,2,08士林區,士林區格致路與建業路口,0,1,2,C03,1,22,2,8,40,14,9
106,3,1,9,38,2,08士林區,士林區承德路4段9巷,0,1,1,C03,1,29,2,8,40,4,1
106,3,1,9,38,2,08士林區,士林區承德路4段9巷,0,1,2,B03,1,45,3,8,40,4,1
106,3,2,13,46,2,08士林區,士林區延平北路6段261巷,0,1,1,C03,2,30,2,7,50,4,1
106,3,2,13,46,2,08士林區,士林區延平北路6段261巷,0,1,2,B02,1,34,3,7,50,4,1
106,3,28,6,30,2,08士林區,士林區中山北路5段與克強路口,0,2,1,C03,1,65,2,8,50,3,2
106,3,28,6,30,2,08士林區,士林區中山北路5段與克強路口,0,2,2,C03,2,28,2,8,50,3,2
106,3,31,14,25,2,08士林區,士林區基河路與承德路4段77巷口,0,3,1,C03,2,19,2,6,50,3,1
106,3,31,14,25,2,08士林區,士林區基河路與承德路4段77巷口,0,3,2,H01,1,22,2,6,50,3,1
106,3,31,14,25,2,08士林區,士林區基河路與承德路4段77巷口,0,3,3,H02,2,20,2,6,50,3,1
106,4,1,13,20,2,08士林區,士林區克強路5號,0,2,1,C03,2,26,2,8,50,14,9
106,4,1,13,20,2,08士林區,士林區克強路5號,0,2,2,H01,1,65,2,8,50,14,9
106,4,1,13,20,2,08士林區,士林區克強路5號,0,2,3,B03,3,0,,8,50,14,9
106,2,13,23,35,2,08士林區,士林區承德路4段40巷與承德路4段口,0,1,1,B03,1,50,3,8,50,4,1
106,2,13,23,35,2,08士林區,士林區承德路4段40巷與承德路4段口,0,1,2,C03,2,19,2,8,50,4,1
106,2,19,8,50,2,08士林區,士林區社中街231巷與社中街口,0,1,1,C03,1,37,3,8,30,3,2
106,2,19,8,50,2,08士林區,士林區社中街231巷與社中街口,0,1,2,H01,2,38,2,8,30,3,2
106,1,22,17,25,2,08士林區,士林區中正路584號百齡橋往西下橋處,0,1,1,B03,1,48,3,7,50,14,9
